"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"1",2.05295336721678,1.07070363822332,2.1042501850252,-0.546048544268496,-1.14007075736701
"2",1.48811763874583,3.02518916549107,7.1444746753236,-0.970021426926441,-1.22874391565546
"3",1.35551598573513,2.99471448624131,7.15430451666176,-0.969995838422752,-1.22122239560457
"4",1.73539786471998,1.0647155009322,2.19951574965868,-0.511150450836594,-1.10724913554674
"5",1.55609189650133,0.972788926975975,2.14373036185434,-0.572059668646476,-1.19483037421999
"6",0.99263278172496,2.91384013174663,7.15187684126221,-1.01968871932734,-1.24654690013674
"7",0.972573452922074,2.98152096679191,7.19024880244312,-0.964072152195377,-1.23148533068264
"8",0.94735217273344,2.95620505576086,7.18551867864224,-0.932243335782651,-1.21413445139711
"9",0.897209990404752,2.90986677222631,7.15035385705475,-0.963350088310328,-1.20875943213303
"10",1.32043460557661,0.987584498466873,2.18340736714321,-0.539665113053661,-1.13177332023049
"11",0.997205002535575,0.967752466759637,2.24247806827564,-0.546690987586294,-1.10190012023708
"12",0.456461560482636,2.92193260163371,7.26202266639976,-0.942742359734367,-1.22052700539449
"13",0.656286153560824,2.97238454567163,7.28786850421196,-0.873577939271454,-1.14296644323177
"14",0.835767964125708,0.954114619000843,2.27280014781092,-0.546228004808018,-1.1397969389855
"15",0.844289027183531,0.941155913567988,2.26437718835257,-0.52279950040961,-1.12564403389228
"16",0.399106662064668,2.91603849544168,7.2790634378882,-0.959076044303142,-1.20828168551743
"17",0.229774411549822,2.85550218326683,7.2181312930248,-0.979239587931441,-1.1992213459464
"18",0.43698640568225,0.871864596927658,2.22773616707331,-0.55740126329591,-1.12970162941886
"19",0.24042799312263,0.871421196230789,2.28373651790074,-0.598220268217441,-1.14801505197186
"20",0.201192604626155,0.843797467182896,2.26512366489386,-0.566681623939867,-1.14144701730536
"21",-0.377969459429959,2.77888115108608,7.30831431748749,-0.96061128011074,-1.23092706320643
"22",-0.350099201057821,2.81161614434033,7.31247068591549,-1.00540540285485,-1.22322860605969
"23",-0.157457034729487,2.15789129690693,1.04898331128659,-1.19360432312516,-0.680650752929893
"24",-1.23660320290513,2.41929293147647,9.51723743348229,0.469837217423051,8.02429154732987
"25",-0.595411413443542,3.32446737281861,10.1249034634405,0.531188683277574,8.07330842968073
"26",-1.29212232402918,2.37418724353867,1.05017802332464,-1.15196574953659,-0.749400181502246
"27",-3.20929112365325,3.27082566494509,7.28923822960865,-1.01537017430804,-1.24035248775145
"28",-3.73955267881563,1.53935070869853,1.60787907956614,1.81927860175352,4.75091223490368
"29",6.0520774790773,1.86017129409755,-0.884401737523164,-0.3158568810522,0.113237995554718
"30",5.62276381455929,1.77393197764274,-0.875990991278076,-0.321483537664531,0.099367911974237
"31",4.62501850306995,0.175034506362321,-0.0864474878863044,-1.74364690454766,-0.100127898700663
"32",5.17411942873859,1.73667377002767,-0.837484297960477,-0.270939387210672,0.150816227551355
"33",5.03803251298793,1.70241795857168,-0.847385844541766,-0.300270132743466,0.131295059401103
